customer_id,recency,frequency,monetary,segment
5291,192,1,1186.63,0
5292,205,1,1072.87,1
5294,130,1,555.14,1
5295,72,1,444.02,1
5297,251,1,1252.05,0
5298,38,2,2981.79,2
5299,168,1,1387.8,0
5300,104,1,1095.1,1
5301,34,2,1802.29,2
5302,349,1,3899.16,0
5303,327,1,1001.53,1
5308,250,1,1357.89,0
5310,352,1,3534.4,0
5312,168,2,2660.37,2
5313,197,1,1620.68,0
5317,120,1,1178.38,0
5319,338,1,837.3,1
5322,228,1,3699.76,0
5323,155,1,3361.66,0
5327,175,1,1477.92,0
5328,83,1,3805.9,0
5332,168,1,1275.4,0
5334,324,1,1727.08,0
5335,103,1,1113.81,1
5337,180,2,3008.5699999999997,2
5339,208,1,3675.57,0
5340,298,1,4948.2,0
5342,292,1,532.5,1
5343,302,1,776.36,1
5349,347,1,431.06,1
5351,259,1,1644.67,0
5352,113,1,2582.32,0
5358,184,1,831.26,1
5362,313,1,3331.59,0
5364,358,1,147.89,1
5371,179,1,2112.24,0
5372,278,2,3448.7400000000002,2
5375,325,1,336.52,1
5376,11,2,5905.45,2
5378,12,1,3867.51,3
5379,136,1,1235.02,0
5382,64,3,3372.62,2
5395,207,1,2786.42,0
5397,135,1,4361.91,0
5398,141,1,1835.82,0
5399,141,1,3984.39,0
5400,113,1,590.27,1
5402,83,2,1546.35,2
5403,91,2,9428.04,2
5406,87,2,4037.97,2
5409,78,1,2449.83,0
5413,165,1,2911.58,0
5415,273,2,3356.38,2
5416,35,3,4996.34,2
5418,175,1,5081.0,0
5419,251,1,364.26,1
5421,320,1,1156.78,1
5422,109,1,906.09,1
5424,180,1,365.8,1
5425,114,1,4752.42,0
5426,197,1,720.48,1
5427,173,1,1361.9,0
5429,67,1,1303.03,0
5430,22,1,533.86,3
5431,277,1,3757.12,0
5432,238,1,1113.82,1
5434,67,2,2254.5699999999997,2
5435,4,1,695.71,3
5442,104,2,937.58,2
5443,183,1,2294.12,0
5446,78,3,3457.06,2
5448,172,1,1576.32,0
5450,288,1,3222.07,0
5453,225,1,434.92,1
5459,211,2,3951.57,2
5460,8,1,1026.87,3
5461,345,1,262.45,1
5463,16,3,1868.11,2
5464,222,1,5860.0,0
5466,222,2,4672.51,2
5467,2,1,1604.38,3
5468,350,1,567.43,1
5469,22,1,930.92,3
5470,30,1,167.16,1
5471,86,2,2483.94,2
5475,145,1,1787.51,0
5478,208,1,1465.94,0
5479,274,1,2663.02,0
5480,354,1,1075.73,1
5484,39,2,4552.2,2
5485,282,2,2295.85,2
5486,281,1,859.6,1
5488,56,1,943.28,3
5489,354,1,4844.2,0
5490,102,1,626.14,1
5493,57,1,1158.28,3
5496,229,1,3870.3,0
5498,80,1,5022.84,0
5500,102,1,1184.51,0
5502,124,1,1496.63,0
5503,105,1,442.61,1
5504,192,1,2470.05,0
5505,102,2,2380.4700000000003,2
5508,49,2,4799.0599999999995,2
5509,329,1,316.54,1
5513,95,1,3092.52,0
5514,133,2,5784.89,2
5515,222,1,3339.2,0
5516,314,1,950.89,1
5518,105,2,4699.67,2
5519,150,1,1929.7,0
5521,123,1,2050.89,0
5522,165,2,1226.31,2
5525,362,1,4709.6,0
5526,26,1,395.05,3
5527,98,1,3662.71,0
5528,42,1,1233.59,3
5529,288,1,6006.6,0
5531,174,1,508.56,1
5532,140,1,3069.25,0
5533,71,3,4167.73,2
5534,30,2,5666.76,2
5537,194,1,1249.43,0
5538,119,2,940.72,2
5540,248,1,580.56,1
5541,250,1,643.98,1
5544,340,1,591.86,1
5545,356,1,644.84,1
5552,163,1,1091.95,1
5553,220,2,7667.139999999999,2
5557,15,4,6930.64,2
5558,246,1,330.65,1
5560,279,1,2349.4,0
5561,218,2,3559.89,2
5568,70,1,791.84,1
5569,126,1,1486.43,0
5573,76,2,3589.67,2
5574,112,2,3038.9300000000003,2
5578,194,1,3571.08,0
5580,119,1,1790.6,0
5581,202,2,7678.41,2
5587,24,2,1328.86,3
5593,203,1,3227.0,0
5595,159,3,3271.27,2
5596,360,1,2303.3,0
5597,156,2,1570.8000000000002,2
5599,301,1,390.62,1
5601,297,2,5046.88,2
5605,122,1,1793.48,0
5606,294,1,1151.22,1
5607,196,1,1332.66,0
5609,214,1,2748.3,0
5610,298,1,277.34,1
5611,167,1,1745.14,0
5612,311,1,475.44,1
5614,167,1,563.73,1
5615,228,2,2101.19,2
5617,67,1,278.64,1
5627,236,1,3737.79,0
5630,22,2,1151.0900000000001,3
5631,310,1,499.9,1
5634,28,1,254.67,3
5635,197,2,8180.68,2
5639,361,1,1712.44,0
5640,251,1,459.4,1
5642,158,1,548.44,1
5643,108,2,1160.69,2
5644,92,1,1070.96,1
5648,301,1,216.78,1
5651,67,1,876.37,1
5652,44,2,2492.8999999999996,2
5659,361,1,1153.28,1
5661,315,1,2823.96,0
5665,37,1,469.09,3
5666,53,1,946.73,3
5667,253,1,2610.47,0
5668,194,1,2285.5,0
5669,235,3,4882.39,2
5671,210,1,1765.91,0
5673,303,1,1062.0,1
5674,234,2,1245.6399999999999,2
5675,303,1,1180.09,0
5676,58,1,907.08,1
5677,351,1,370.56,1
5679,284,1,3437.48,0
5681,125,1,3379.94,0
5682,26,1,1529.45,3
5684,112,2,3551.24,2
5686,310,1,2532.53,0
5687,253,1,862.64,1
5688,211,2,3969.02,2
5690,17,1,920.54,3
5694,258,1,2481.91,0
5696,110,1,3156.37,0
5697,73,1,345.63,1
5698,238,1,2775.34,0
5702,202,1,294.26,1
5703,126,1,1401.94,0
5707,307,1,2424.23,0
5709,17,2,3759.04,2
5710,60,2,6117.19,2
5714,358,1,422.94,1
5720,38,2,5847.68,2
5722,187,1,1102.16,1
5723,222,1,1612.0,0
5724,253,1,854.45,1
5725,133,2,4757.410000000001,2
5727,191,1,750.8,1
5729,123,1,992.72,1
5730,264,1,761.88,1
5736,207,1,361.68,1
5737,280,1,1497.16,0
5738,309,1,728.72,1
5740,123,3,7861.7,2
5742,329,1,2210.87,0
5745,272,1,257.17,1
5747,326,1,712.32,1
5748,255,2,2531.29,2
5749,121,2,1525.8200000000002,2
5751,135,2,1727.17,2
5754,127,2,2924.19,2
5755,31,2,3578.55,2
5756,10,2,6746.84,2
5757,50,2,6397.4,2
5760,189,2,7326.25,2
5763,222,2,3507.06,2
5764,360,1,617.48,1
5766,280,1,774.99,1
5767,49,2,2244.07,2
5770,254,2,5324.23,2
5771,15,2,4523.67,2
5774,261,1,357.36,1
5775,89,1,186.55,1
5776,98,2,3154.48,2
5777,111,1,2031.06,0
5778,36,2,6754.82,2
5779,42,1,5844.78,0
5780,212,1,3272.59,0
5781,142,2,2517.3900000000003,2
5782,79,1,2711.56,0
5785,288,1,865.06,1
5787,60,1,2778.81,0
5791,115,1,1268.46,0
5792,282,1,958.41,1
5793,62,3,7953.709999999999,2
5798,11,3,4788.68,2
5799,75,1,361.09,1
5800,204,1,419.94,1
5801,174,1,495.59,1
5804,296,2,2556.78,2
5805,144,1,384.64,1
5808,259,2,6736.77,2
5812,354,1,171.39,1
5813,110,1,1580.76,0
5817,126,1,742.07,1
5823,201,1,250.03,1
5824,22,1,1914.12,3
5825,79,2,1723.68,2
5826,228,1,1313.32,0
5827,210,1,6661.28,0
5830,330,1,1014.56,1
5834,78,1,1543.69,0
5837,126,1,187.52,1
5838,53,2,4807.65,2
5839,79,1,660.25,1
5840,320,1,1668.56,0
5845,18,1,2803.58,3
5847,120,1,1229.98,0
5848,33,1,515.5,3
5850,14,1,1276.46,3
5852,4,3,8973.34,2
5858,55,2,5974.68,2
5860,140,2,4225.01,2
5863,88,2,3859.38,2
5864,76,2,1423.8500000000001,2
5869,231,1,5321.72,0
5872,60,1,1639.93,0
5875,257,1,4387.44,0
5876,119,1,2264.48,0
5877,168,1,554.03,1
5880,173,2,4883.01,2
5884,87,1,684.24,1
5885,330,1,84.96,1
5886,65,1,1609.88,0
5888,143,1,464.76,1
5889,56,3,5474.77,2
5893,88,1,574.56,1
5894,96,1,1318.08,0
5895,95,2,2113.96,2
5902,117,1,2075.62,0
5903,117,1,1424.99,0
5904,184,2,2455.31,2
5905,196,1,1440.58,0
5906,157,1,250.93,1
5909,324,2,6184.5,2
5910,25,1,796.09,3
5915,276,1,5287.19,0
5918,95,2,3059.07,2
5920,267,2,4470.3,2
5921,64,2,7634.02,2
5923,40,1,1037.8,3
5924,1,3,3255.02,3
5925,279,1,184.5,1
5926,8,3,3734.0,2
5932,314,1,909.21,1
5933,110,1,2290.32,0
5934,293,1,1934.72,0
5936,289,1,1344.64,0
5938,96,1,2953.72,0
5939,144,1,4156.23,0
5941,32,1,2470.8,3
5942,44,2,6460.49,2
5943,285,1,475.63,1
5944,84,3,2372.7200000000003,2
5946,365,1,2888.49,0
5949,26,1,1833.37,3
5952,136,3,10124.29,2
5956,233,1,5080.54,0
5958,49,1,1965.47,3
5960,30,1,5352.26,3
5961,305,1,5472.29,0
5965,32,1,950.8,3
5970,12,1,1772.96,3
5972,286,1,1660.75,0
5973,170,2,1992.8,2
5975,43,1,704.02,3
5976,79,1,173.72,1
5977,214,1,2180.96,0
5979,192,3,2977.09,2
5981,137,2,3929.55,2
5982,151,1,1115.64,1
5985,203,1,1616.39,0
5989,99,2,1368.8200000000002,2
5993,293,1,1566.6,0
5994,104,1,684.72,1
5996,123,2,2586.74,2
5997,230,1,319.13,1
5999,30,3,4053.8099999999995,2
6000,331,1,588.74,1
6005,20,3,3645.11,2
6006,72,1,766.38,1
6007,321,1,1908.3,0
6010,62,1,377.58,1
6011,4,1,3368.28,3
6013,350,1,621.54,1
6018,28,1,843.21,3
6019,63,2,1951.97,2
6020,360,1,821.05,1
6021,88,1,2497.51,0
6024,355,1,1407.37,0
6025,303,1,2584.7,0
6026,129,1,776.79,1
6027,167,1,704.19,1
6028,4,2,2721.99,3
6031,88,1,805.05,1
6035,269,1,2649.55,0
6036,319,1,2799.21,0
6038,13,2,5932.62,2
6042,59,1,955.96,1
6045,164,2,2783.81,2
6046,186,1,846.77,1
6047,273,1,3983.08,0
6050,224,1,3225.6,0
6052,212,1,1180.78,0
6053,148,1,202.98,1
6054,154,1,454.09,1
6056,329,1,1512.9,0
6057,291,1,738.37,1
6058,6,3,5955.150000000001,2
6063,132,1,1693.91,0
6065,12,1,1849.16,3
6066,193,2,3142.1499999999996,2
6067,146,1,4645.32,0
6071,177,1,345.57,1
6077,322,1,812.71,1
6080,268,1,1041.35,1
6081,303,1,1117.0,1
6082,168,1,311.67,1
6084,64,1,975.51,1
6085,125,3,11545.2,2
6086,44,2,7884.4400000000005,2
6087,60,2,1206.27,2
6088,236,4,6311.89,2
6092,119,1,1973.55,0
6093,268,1,97.93,1
6096,260,1,1136.62,1
6097,48,1,1135.33,3
6098,333,1,276.84,1
6101,227,2,669.14,1
6104,18,3,5695.15,2
6107,325,1,4978.23,0
6109,353,1,767.02,1
6111,19,2,6919.66,2
6112,114,1,461.97,1
6116,39,4,8182.58,2
6118,316,2,1146.08,2
6119,81,1,374.3,1
6121,301,1,4633.45,0
6125,82,1,1299.33,0
6126,227,2,8373.25,2
6127,270,1,552.51,1
6128,185,1,1845.74,0
6129,255,1,3389.65,0
6135,190,3,7899.21,2
6138,163,1,1580.56,0
6141,130,1,356.04,1
6142,209,1,1956.35,0
6144,130,1,874.13,1
6145,251,1,3296.76,0
6148,48,2,2677.02,2
6151,301,2,1626.8,2
6153,263,1,5532.55,0
6154,236,1,967.94,1
6155,267,1,3630.6,0
6156,116,1,4108.1,0
6163,35,1,1755.32,3
6164,25,1,362.7,3
6165,335,1,1419.34,0
6166,22,2,597.67,3
6170,125,1,409.22,1
6171,327,1,1563.53,0
6173,16,1,2489.67,3
6174,2,1,1226.08,3
6176,165,1,2478.35,0
6177,117,1,4306.6,0
6178,56,2,902.99,2
6181,142,1,1024.35,1
6182,303,1,2524.68,0
6186,198,1,532.81,1
6187,219,1,5872.2,0
6191,53,2,2162.92,2
6193,223,1,771.51,1
6195,154,1,950.69,1
6196,134,1,1040.85,1
6197,243,1,3179.88,0
6198,101,1,351.14,1
6201,49,1,2824.14,3
6202,361,1,5126.22,0
6204,145,1,3725.64,0
6206,150,1,2858.81,0
6208,114,1,6342.08,0
6209,161,1,560.63,1
6210,27,3,1845.8,2
6212,21,1,154.87,3
6213,120,1,600.99,1
6215,52,1,200.52,1
6217,291,1,299.92,1
6221,16,2,2513.08,3
6223,14,1,5321.89,3
6225,280,1,7110.36,0
6228,18,2,2497.25,3
6229,109,1,2906.51,0
6230,181,2,1713.0500000000002,2
6233,215,1,1369.14,0
6239,152,2,2065.63,2
6240,132,1,6439.0,0
6241,171,1,932.63,1
6243,39,3,5940.6,2
6246,338,1,480.02,1
6254,76,1,865.04,1
6255,218,1,890.75,1
6256,102,3,11609.37,2
6257,301,1,787.64,1
6258,1,1,2273.91,3
6262,83,1,583.32,1
6264,90,1,763.27,1
6266,209,1,2065.59,0
6270,46,1,893.04,3
6274,180,1,444.39,1
6276,140,3,5208.5,2
6279,310,1,4469.82,0
6282,127,1,990.99,1
6283,80,3,7051.29,2
6288,97,2,1588.95,2
6289,15,2,3774.6400000000003,2
6290,284,1,1214.27,0
6295,87,2,3641.89,2
6301,15,1,148.19,3
6302,267,1,451.17,1
6303,149,1,6920.28,0
6306,264,1,509.73,1
6307,222,1,1847.48,0
6311,105,1,1231.51,0
6312,42,3,10562.77,2
6319,106,2,4126.9400000000005,2
6321,189,1,3448.11,0
6324,347,1,1079.25,1
6325,305,1,2156.11,0
6327,212,1,880.27,1
6329,102,1,2361.48,0
6330,182,1,3664.58,0
6332,73,2,1802.3799999999999,2
6337,96,1,550.22,1
6339,85,3,5153.5599999999995,2
6340,166,1,715.67,1
6341,228,3,7200.61,2
6343,40,2,4942.68,2
6345,195,2,248.44,1
6346,16,1,955.08,3
6352,294,1,1784.88,0
6356,214,1,1113.81,1
6358,180,1,364.23,1
6359,293,1,2908.87,0
6360,34,1,1000.13,3
6361,47,1,210.37,1
6363,26,1,1062.77,3
6364,51,1,5811.3,0
6365,310,1,1575.87,0
6369,343,1,902.62,1
6370,188,1,1471.64,0
6371,315,1,1786.32,0
6375,315,1,3273.0,0
6376,182,2,2818.32,2
6377,87,1,1327.66,0
6378,117,1,964.68,1
6379,44,2,7686.69,2
6380,281,1,1128.54,1
6382,293,1,1608.39,0
6383,15,1,1712.73,3
6388,77,1,240.69,1
6389,79,1,6243.88,0
6391,13,2,2673.88,3
6393,135,1,4315.03,0
6394,59,1,1471.56,3
6395,158,2,4144.37,2
6399,163,1,1764.48,0
6406,1,1,5299.16,3
6407,341,1,846.92,1
6408,267,1,1401.01,0
6409,36,2,6503.26,2
6411,302,1,594.02,1
6413,40,1,2085.57,3
6414,243,1,217.46,1
6415,201,2,5423.620000000001,2
6421,225,1,1462.36,0
6425,181,1,1321.52,0
6428,31,1,1465.86,3
6430,213,2,2162.6,2
6432,273,1,1695.6,0
6433,194,1,3494.94,0
6434,106,1,1502.8,0
6435,205,1,1911.84,0
6436,35,4,6849.07,2
6437,74,1,771.46,1
6438,231,1,995.43,1
6443,147,2,4832.33,2
6445,22,1,234.08,3
6450,171,1,432.13,1
6454,157,1,3599.19,0
6456,2,3,7025.41,2
6459,45,4,7390.51,2
6463,357,1,840.36,1
6464,313,1,3926.16,0
6465,119,1,3022.43,0
6467,119,2,2182.85,2
6469,278,1,1258.17,0
6471,164,2,4597.04,2
6472,362,1,535.48,1
6473,301,1,5650.16,0
6474,63,1,261.0,1
6476,255,1,4322.37,0
6477,25,1,660.68,3
6478,93,3,5704.41,2
6479,276,2,2662.4300000000003,2
6482,82,1,357.37,1
6485,115,2,1408.96,2
6489,111,2,1257.0,2
6493,52,1,932.87,3
6494,41,2,4019.45,2
6496,154,1,1189.97,0
6497,142,2,3032.6,2
6498,238,1,1349.02,0
6499,237,1,1990.5,0
6500,309,1,621.07,1
6503,86,2,2084.0,2
6507,129,1,3154.12,0
6511,152,3,2254.33,2
6512,34,1,1769.36,3
6515,302,1,388.03,1
6517,260,1,1591.33,0
6520,17,1,732.78,3
6521,67,1,611.07,1
6524,193,1,2239.85,0
6525,132,1,1767.75,0
6526,161,1,4015.68,0
6528,10,1,1066.81,3
6529,324,1,1237.77,0
6530,286,1,1041.03,1
6531,207,1,2206.14,0
6532,122,1,1564.69,0
6534,312,1,1506.05,0
6536,97,1,283.74,1
6539,364,1,934.5,1
6543,98,2,2597.04,2
6545,269,3,7164.860000000001,2
6546,58,1,354.37,1
6547,272,2,1589.5099999999998,2
6549,308,1,1521.54,0
6552,1,1,216.49,3
6553,35,2,657.22,3
6554,25,2,769.94,3
6555,280,1,564.98,1
6556,121,1,2284.62,0
6557,84,1,2724.21,0
6558,54,1,1235.71,3
6561,218,1,865.52,1
6562,219,1,438.65,1
6564,86,2,2423.6,2
6567,364,1,2260.56,0
6568,157,1,1806.24,0
6569,220,1,786.03,1
6571,18,3,3110.32,2
6574,277,1,1755.1,0
6578,137,2,3883.7700000000004,2
6582,352,1,2692.74,0
6587,180,1,877.52,1
6592,162,1,331.04,1
6594,170,2,4785.469999999999,2
6595,88,1,1676.06,0
6598,22,1,941.4,3
6599,174,3,4147.35,2
6605,19,1,1204.71,3
6607,249,2,1953.28,2
6610,26,2,4152.37,2
6611,17,2,1341.61,3
6612,144,1,1997.46,0
6624,231,1,1736.4,0
6626,95,1,2847.24,0
6627,299,1,2739.16,0
6629,222,1,2288.46,0
6633,17,2,1078.9,3
6634,47,2,4477.66,2
6637,59,2,2012.6399999999999,2
6639,2,2,6626.67,3
6640,78,2,2318.94,2
6642,122,2,3539.98,2
6643,82,1,962.45,1
6644,246,2,1997.2199999999998,2
6647,343,1,1964.16,0
6650,306,1,131.26,1
6654,5,1,351.02,3
6655,278,1,1528.97,0
6657,133,1,1583.01,0
6658,109,2,4624.110000000001,2
6661,72,1,1088.01,1
6663,226,1,1215.08,0
6667,295,2,2829.16,2
6668,264,1,1291.31,0
6670,78,1,1274.92,0
6671,96,2,2223.46,2
6672,325,1,3784.0,0
6679,248,1,323.27,1
6684,328,1,929.06,1
6685,308,1,1106.14,1
6686,250,1,2700.44,0
6691,92,3,2444.6099999999997,2
6692,257,1,444.28,1
6697,362,1,1102.28,1
6700,294,1,3438.5,0
6702,208,1,7142.29,0
6705,67,3,4900.120000000001,2
6706,102,1,3573.0,0
6709,294,1,860.56,1
6712,113,2,2190.92,2
6714,178,2,1267.4499999999998,2
6718,315,1,2407.64,0
6720,243,1,2958.72,0
6722,352,1,203.16,1
6723,330,1,2462.82,0
6724,23,2,2609.05,2
6726,161,1,364.42,1
6731,176,1,3974.24,0
6732,322,1,1224.56,0
6734,292,1,4444.59,0
6736,264,1,2029.81,0
6743,209,3,4053.02,2
6744,311,1,954.53,1
6745,76,1,1618.2,0
6747,271,1,811.5,1
6748,136,1,988.68,1
6750,271,1,1128.26,1
6752,138,1,1405.98,0
6754,313,2,8315.72,2
6755,29,1,2399.89,3
6756,313,1,1613.62,0
6760,267,1,895.37,1
6764,201,2,2600.16,2
6767,303,1,4927.84,0
6768,16,1,839.94,3
6772,182,1,1130.59,1
6773,324,1,980.45,1
6775,315,1,2662.65,0
6776,41,1,404.06,1
6780,204,1,608.31,1
6781,133,2,2557.13,2
6782,353,1,4833.27,0
6786,208,2,1231.25,2
6787,35,3,3630.08,2
6788,119,1,2106.1,0
6790,271,1,2973.4,0
6791,353,1,671.26,1
6793,16,2,4052.34,2
6794,271,1,634.5,1
6798,237,1,1274.76,0
6801,132,1,575.16,1
6803,335,2,4089.4900000000002,2
6806,36,1,3764.54,3
6808,305,1,2644.04,0
6809,20,2,5535.290000000001,2
6812,23,1,277.66,3
6813,359,1,1581.61,0
6815,93,1,1823.12,0
6819,165,2,6840.87,2
6825,89,1,2346.25,0
6828,108,1,3171.45,0
6830,211,1,1842.3,0
6833,102,1,4737.48,0
6837,306,1,3485.44,0
6838,235,2,3188.13,2
6839,307,1,370.03,1
6840,211,2,2896.77,2
6845,229,1,1685.42,0
6850,223,1,1519.53,0
6851,328,1,783.21,1
6854,362,1,1402.02,0
6856,136,1,764.32,1
6857,189,1,2523.62,0
6858,181,1,2214.71,0
6861,4,3,6677.67,2
6863,4,2,4466.73,3
6864,5,2,1347.82,3
6867,293,1,1011.31,1
6869,53,2,1614.65,2
6872,187,1,2364.55,0
6875,142,1,768.18,1
6878,99,1,2543.81,0
6881,92,1,362.81,1
6883,271,1,923.33,1
6884,127,1,1393.38,0
6885,161,1,1905.38,0
6891,176,1,6089.47,0
6895,18,2,5557.8099999999995,2
6896,68,1,3379.7,0
6897,101,1,881.22,1
6898,103,1,6021.52,0
6899,260,2,3025.88,2
6902,126,2,3055.6800000000003,2
6906,182,1,309.9,1
6907,266,1,1601.47,0
6908,340,1,1797.84,0
6909,107,2,4565.71,2
6912,104,2,669.31,2
6913,69,1,1999.79,0
6917,134,1,1235.52,0
6921,335,1,2092.75,0
6923,362,1,459.88,1
6925,97,1,721.67,1
6926,69,1,3549.36,0
6927,41,1,3566.13,3
6931,66,1,1239.66,0
6932,166,2,3453.45,2
6939,151,1,1314.31,0
6943,202,2,1909.97,2
6944,179,1,1665.29,0
6946,164,1,1197.99,0
6947,116,3,2951.5299999999997,2
6950,1,1,138.5,3
6953,155,2,3730.21,2
6955,188,1,1991.52,0
6959,104,2,978.48,2
6963,279,2,2985.01,2
6969,35,2,3681.11,2
6972,352,1,1266.91,0
6974,201,2,949.52,2
6978,21,2,1319.74,3
6979,91,2,4909.82,2
6984,186,1,216.35,1
6985,234,1,1470.74,0
6986,108,2,758.0,2
6987,6,1,703.02,3
6989,9,1,880.66,3
6990,180,1,773.79,1
6992,199,3,1711.41,2
6993,365,1,3400.04,0
6996,203,1,3065.95,0
6998,206,1,802.69,1
7001,158,1,218.74,1
7002,342,1,1375.99,0
7003,75,3,6094.67,2
7005,50,2,6127.66,2
7008,354,1,2127.85,0
7010,205,2,5193.19,2
7011,68,1,725.98,1
7012,128,1,1356.05,0
7015,24,5,10077.0,2
7018,61,2,5590.009999999999,2
7024,317,1,1375.11,0
7025,82,1,2319.08,0
7028,151,1,302.12,1
7030,248,1,4865.55,0
7031,363,1,3777.44,0
7032,209,1,554.44,1
7036,345,1,1302.04,0
7039,156,2,808.28,2
7040,117,1,3022.36,0
7044,59,1,1550.44,0
7045,221,1,415.06,1
7047,336,1,259.26,1
7050,202,1,4573.62,0
7051,62,1,263.76,1
7055,16,1,530.37,3
7056,140,1,410.94,1
7057,90,1,3535.05,0
7058,191,1,3211.59,0
7060,92,2,4974.6,2
7061,13,1,874.51,3
7062,365,1,4011.36,0
7063,338,1,1484.67,0
7064,85,1,596.59,1
7066,89,2,2428.31,2
7067,129,1,2033.18,0
7069,244,1,2874.62,0
7071,218,2,1531.9199999999998,2
7072,26,3,6381.92,2
7073,78,2,4805.88,2
7074,242,1,702.41,1
7077,264,1,167.03,1
7078,240,1,369.08,1
7080,21,1,187.4,3
7081,262,1,328.49,1
7082,42,2,3036.1899999999996,2
7094,179,1,966.74,1
7096,274,1,2429.47,0
7097,249,1,5580.16,0
7098,35,2,7012.71,2
7099,41,2,4033.6400000000003,2
7100,74,2,2416.06,2
7101,102,1,754.52,1
7102,328,1,967.53,1
7105,27,1,1051.32,3
7106,178,1,1627.92,0
7107,148,1,2898.6,0
7110,72,1,2049.4,0
7111,43,3,4088.6099999999997,2
7119,22,1,2009.24,3
7121,345,1,947.94,1
7122,168,2,6075.05,2
7123,76,1,4408.56,0
7126,54,2,3929.1899999999996,2
7127,279,1,3957.72,0
7128,357,1,1957.65,0
7129,46,1,2383.98,3
7130,93,2,1519.06,2
7132,157,2,1545.56,2
7133,358,1,2089.82,0
7134,4,2,4711.66,3
7139,239,1,1102.73,1
7142,80,3,6206.889999999999,2
7144,48,1,3583.95,0
7145,219,1,2531.1,0
7147,57,1,842.44,1
7148,109,2,8230.609999999999,2
7150,12,2,3531.63,3
7151,265,2,4224.4800000000005,2
7152,220,1,861.56,1
7153,140,1,4571.76,0
7155,69,1,1537.08,0
7160,145,1,2949.7,0
7162,342,1,391.58,1
7165,160,2,3437.56,2
7166,319,1,827.51,1
7170,61,1,3375.24,0
7171,57,4,9938.119999999999,2
7173,253,1,1027.78,1
7176,153,1,657.44,1
7177,139,2,2852.17,2
7179,217,1,1582.71,0
7185,76,1,789.26,1
7187,28,1,698.56,3
7189,132,3,4847.74,2
7190,202,2,1302.8000000000002,2
7192,336,1,113.22,1
7194,101,1,1193.87,0
7195,323,1,2215.76,0
7201,283,1,2397.48,0
7202,101,1,2882.12,0
7204,126,1,694.69,1
7209,360,1,656.09,1
7210,142,1,2370.42,0
7211,77,1,504.7,1
7213,69,1,341.49,1
7214,2,1,1149.66,3
7215,74,2,2398.96,2
7216,270,2,3578.08,2
7217,63,2,868.3799999999999,2
7218,219,1,704.41,1
7219,238,2,2253.31,2
7224,332,1,1369.68,0
7225,70,2,6234.07,2
7226,305,2,1291.97,2
7227,18,2,851.82,3
7229,289,1,1683.48,0
7232,138,1,2775.5,0
7234,1,1,887.02,3
7235,154,1,1854.04,0
7237,21,1,1308.62,3
7242,68,1,548.38,1
7245,191,1,2460.21,0
7246,123,1,441.9,1
7248,80,1,4405.72,0
7249,105,3,5363.76,2
7251,275,1,2513.42,0
7252,347,1,4129.66,0
7254,115,2,2755.36,2
7259,91,2,4965.61,2
7261,343,1,2108.41,0
7262,43,1,1115.22,3
7263,360,1,6895.33,0
7265,218,1,1361.34,0
7269,103,1,886.36,1
7271,352,1,1086.28,1
7272,63,2,1362.17,2
7274,77,1,2067.51,0
7275,237,1,2099.56,0
7280,359,1,1107.99,1
7281,98,1,673.44,1
7282,214,2,536.64,1
7283,165,1,1032.07,1
7284,228,2,6763.8,2
7287,148,1,3499.77,0
7288,33,1,142.75,1
7293,185,2,3920.44,2
7296,73,1,2480.14,0
7297,75,2,2643.7799999999997,2
7298,78,1,1955.52,0
7299,270,2,2160.71,2
7304,315,1,1715.31,0
7308,343,1,2919.4,0
7310,61,1,1846.76,0
7312,166,1,114.34,1
7313,216,1,285.46,1
7315,223,1,2164.1,0
7317,217,1,400.06,1
7319,243,1,1382.92,0
7321,228,1,1906.02,0
7322,281,1,3321.32,0
7323,240,1,1806.66,0
7325,188,2,1155.9,2
7326,28,1,812.97,3
7327,143,2,2120.2,2
7332,260,1,2636.98,0
7333,81,2,2795.84,2
7336,7,1,1468.75,3
7339,311,1,7016.6,0
7340,2,2,990.4300000000001,3
7341,318,1,2565.0,0
7343,67,1,642.38,1
7344,96,3,7873.650000000001,2
7345,270,1,304.65,1
7346,256,1,5381.88,0
7348,151,1,1475.24,0
7349,274,1,1057.97,1
7351,4,1,2194.02,3
7353,122,1,502.51,1
7354,225,1,986.04,1
7356,234,1,5128.03,0
7358,327,1,1741.08,0
7360,61,2,4415.95,2
7363,129,2,2149.41,2
7367,3,1,3865.47,3
7369,50,1,755.96,3
7372,81,2,1536.66,2
7373,52,1,558.55,1
7375,54,1,2955.24,0
7377,207,1,1461.32,0
7384,155,1,5062.32,0
7385,277,1,3140.45,0
7388,164,1,4491.65,0
7389,73,2,745.65,2
7390,217,1,688.74,1
7391,19,3,5199.73,2
7393,142,1,702.9,1
7396,134,1,698.68,1
7397,21,2,7561.35,2
7400,291,1,181.69,1
7401,230,1,3411.01,0
7402,345,1,5223.94,0
7411,27,3,1281.23,2
7412,222,1,662.09,1
7418,289,1,1722.82,0
7423,64,1,4441.77,0
7428,118,2,6649.44,2
7429,221,1,476.52,1
7433,72,1,1120.5,1
7434,255,1,706.11,1
7435,352,1,1355.17,0
7436,145,1,3601.4,0
7437,20,2,8666.23,2
7439,3,2,2552.0299999999997,3
7450,297,1,262.27,1
7454,119,1,2047.1,0
7457,33,1,2239.22,3
7458,51,1,2266.28,3
